state_info;pat_type;prev_order;cur_order;NCount;ECount;Density;I;DL;IC_ssg;AD;IC_dssg;IC_dsimp;la;sumPOS;expectedEdges;NL;kws;nw;minPOS
37;add;;260;8;18;0.6428571428571429;34.7945235954388;47.47287658714507;57.02341648855474;0.0;82.26740018258387;0.0;4.7454509791;0.43128646742087406;0.0;[0, 151, 73, 278, 270, 74, 108, 317];18;28;inf
37;merge;[258, 260];261;16;43;0.35833333333333334;45.23604692622294;15.86216950411058;0.0;0.0;61.09821643033352;0.0;3.575059008;0.0;0.0;[0, 21, 24, 73, 74, 101, 102, 108, 151, 152, 154, 166, 270, 278, 317, 322];43;120;inf
37;add;;262;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[3, 129, 116, 126];6;6;inf
37;add;;263;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304446;0.0;[30, 208, 131, 175];6;6;inf
37;add;;264;11;32;0.5818181818181818;76.78272316632535;62.459869998718496;96.51561086620562;0.0;139.24259316504384;0.0;4.487906001;0.8471698467195741;0.0;[17, 111, 112, 104, 242, 297, 210, 250, 196, 88, 248];32;55;inf
37;merge;[227, 264];265;15;57;0.5428571428571428;35.87667545311477;15.180345464136836;0.0;0.0;51.057020917251606;0.0;4.3295145711;0.0;0.0;[5, 17, 88, 104, 111, 112, 196, 210, 215, 216, 221, 242, 248, 250, 297];57;105;inf
37;add;;266;6;12;0.8;24.94023074006727;36.54567129270969;42.618779638204366;0.0;61.48590203277696;0.0;5.5439586753;0.2310463218326111;0.0;[34, 147, 146, 296, 183, 243];12;15;inf
37;add;;267;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[13, 134, 123, 82, 121];7;10;inf
37;add;;268;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[90, 75, 91, 40, 100];7;10;inf
37;add;;269;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[37, 129, 60, 120, 113];7;10;inf
37;add;;270;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[15, 64, 32, 113, 35];7;10;inf
37;add;;271;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[9, 204, 234, 140, 257];7;10;inf
37;merge;[259, 271];272;11;20;0.36363636363636365;13.40258757040734;15.947058401697094;0.0;0.0;29.349645972104433;0.0;3.5980485262;0.0;0.0;[8, 9, 10, 132, 140, 204, 234, 257, 280, 312, 315];20;55;inf
37;add;;273;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[7, 84, 107, 96, 3];7;10;inf
37;add;;274;4;5;0.8333333333333334;0.4549740983710038;25.770469091719356;18.17809200614615;0.0;26.22544319009036;0.0;5.7671022266;0.09241852873304446;0.0;[20, 26, 21, 148];5;6;inf
37;add;;275;4;5;0.8333333333333334;0.4549740983710109;25.770469091719356;18.17809200614615;0.0;26.225443190090367;0.0;5.7671022266;0.09241852873304446;0.0;[22, 161, 23, 282];5;6;inf
38;add;;276;4;6;1.0;9.333214044433511;25.770469091719356;25.039123573509528;0.0;35.10368313615287;0.0;6.2364964712;0.0924185287330444;0.0;[4, 19, 229, 242];6;6;inf
38;add;;277;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[5, 216, 215, 221, 4];7;10;inf
39;add;;278;5;9;0.9;19.143187086879074;30.36558894185395;34.32337857443585;0.0;49.508776028733024;0.0;6.2364964712;0.15403088122174072;0.0;[88, 112, 133, 111, 196];9;10;inf
39;add;;279;4;6;1.0;9.333214044433511;25.770469091719356;25.03912357350952;0.0;35.10368313615287;0.0;6.2364964712;0.09241852873304444;0.0;[10, 302, 8, 234];6;6;inf
39;add;;280;5;7;0.7;1.448180181448592;31.950551442575104;23.15023665947031;0.0;33.398731624023696;0.0;5.0049621746;0.15403088122174075;0.0;[11, 221, 248, 17, 112];7;10;inf
40;add;;281;8;22;0.7857142857142857;64.86379558002781;46.735910992978866;77.35502196239676;0.0;111.59970657300667;0.0;5.4569472983;0.43128646742087406;0.0;[8, 257, 286, 132, 315, 204, 141, 171];22;28;inf
40;merge;[276, 278];282;9;12;0.3333333333333333;14.012097211526042;13.080809790585922;0.0;0.0;27.092907002111964;0.0;3.4645171336;0.0;0.0;[4, 19, 88, 111, 112, 133, 196, 229, 242];12;36;inf
